series_id,series_name,source_name,country_id,country_name,region,income_group,year,value
6012,"GDP per capita, PPP (constant 2011 international $)","World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2006,8400.260153
6012,"GDP per capita, PPP (constant 2011 international $)","World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2007,8839.781235
6012,"GDP per capita, PPP (constant 2011 international $)","World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2008,9306.621975
6012,"GDP per capita, PPP (constant 2011 international $)","World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2009,9563.065462
6012,"GDP per capita, PPP (constant 2011 international $)","World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2010,9858.923402
6012,"GDP per capita, PPP (constant 2011 international $)","World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2011,9823.823287
6012,"GDP per capita, PPP (constant 2011 international $)","World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2012,9823.437925
6012,"GDP per capita, PPP (constant 2011 international $)","World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2013,9815.229025
6012,"GDP per capita, PPP (constant 2011 international $)","World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2014,9880.823049
6012,"GDP per capita, PPP (constant 2011 international $)","World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2015,10096.656219
6012,"GDP per capita, PPP (constant 2011 international $)","World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2016,10325.17087
6012,"GDP per capita, PPP (constant 2011 international $)","World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2017,10551.29965
